IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,113,2015,July,29,14,4,11,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,H               ,H               ,1,No Deposit     ,       NULL,       NULL,0,Transient,187.5,1,3,Check-Out,7/29/2015
0,0,2015,July,29,14,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,134,0,0,Check-Out,7/15/2015
1,62,2015,July,29,15,0,3,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,171,       NULL,0,Transient,91.5,0,0,Canceled,7/3/2015
1,39,2015,July,29,15,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,132.44,0,0,Canceled,6/27/2015
0,37,2015,July,29,15,2,4,2,0,0,HB       ,POL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,106.9,0,0,Check-Out,7/21/2015
1,58,2015,July,29,15,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,131.86,0,0,Canceled,6/25/2015
0,37,2015,July,29,15,2,6,2,2,0,BB       ,GBR,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,216.13,1,0,Check-Out,7/23/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,D               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,83,2015,July,29,15,2,7,2,2,0,BB       ,GBR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,190.33,0,1,Check-Out,7/24/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,1,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,F               ,1,No Deposit     ,305,       NULL,0,Transient-Party,94,0,0,Check-Out,7/17/2015
1,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient-Party,0,0,0,Canceled,7/13/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit     ,305,       NULL,0,Transient-Party,98.75,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,3,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,1,No Deposit     ,305,       NULL,0,Transient-Party,148.23,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,1,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,E               ,1,No Deposit     ,305,       NULL,0,Transient-Party,94,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,D               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,D               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,3,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,1,No Deposit     ,305,       NULL,0,Transient-Party,148.23,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,1,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,1,No Deposit     ,305,       NULL,0,Transient-Party,0,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,No Deposit     ,305,       NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2015
0,57,2015,July,29,15,0,2,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,C               ,0,No Deposit     ,305,       NULL,0,Transient-Party,98.75,0,0,Check-Out,7/17/2015
1,66,2015,July,29,16,0,2,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,195,0,1,Canceled,7/2/2015
0,13,2015,July,29,16,0,2,2,0,0,BB       ,DNK,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,1,Check-Out,7/18/2015
0,50,2015,July,29,16,0,1,2,0,0,BB       ,FIN,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,123.2,0,0,Check-Out,7/17/2015
1,48,2015,July,29,16,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,146,       NULL,0,Transient,112,0,0,Canceled,6/5/2015
1,0,2015,July,29,16,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,123.2,0,0,Canceled,7/16/2015
0,7,2015,July,29,16,0,1,2,2,0,BB       ,USA,Online TA,TA/TO,0,0,0,C               ,C               ,1,No Deposit     ,242,       NULL,0,Transient,169,1,1,Check-Out,7/17/2015
0,0,2015,July,29,16,0,2,2,2,0,BB       ,PRT,Direct,Direct,0,0,0,H               ,G               ,1,No Deposit     ,       NULL,       NULL,0,Transient,198,1,0,Check-Out,7/18/2015
1,66,2015,July,29,16,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,103.5,0,1,Canceled,7/2/2015
0,13,2015,July,29,16,0,2,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135.6,0,1,Check-Out,7/18/2015
0,66,2015,July,29,16,0,2,2,0,0,BB       ,DNK,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,103.5,0,1,Check-Out,7/18/2015
0,10,2015,July,29,16,0,3,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,184,1,0,Check-Out,7/19/2015
1,10,2015,July,29,16,0,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,134,0,0,Canceled,7/13/2015
1,58,2015,July,29,16,0,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,147,0,0,Canceled,6/19/2015
1,17,2015,July,29,16,0,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,151.33,0,0,Canceled,6/30/2015
0,19,2015,July,29,16,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,121.33,0,1,Check-Out,7/19/2015
0,10,2015,July,29,16,2,3,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient-Party,150.2,0,1,Check-Out,7/21/2015
1,12,2015,July,29,16,2,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,178,0,Transient,139,0,0,Canceled,7/7/2015
0,10,2015,July,29,16,2,3,1,0,0,BB       ,IRL,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,250,       NULL,0,Transient-Party,150.2,0,1,Check-Out,7/21/2015
0,63,2015,July,29,16,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,F               ,0,No Deposit     ,147,       NULL,0,Transient,75.44,0,1,Check-Out,7/20/2015
1,35,2015,July,29,16,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Canceled,6/13/2015
0,113,2015,July,29,16,2,4,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,166,0,1,Check-Out,7/22/2015
1,35,2015,July,29,16,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Canceled,6/11/2015
0,68,2015,July,29,16,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,243,       NULL,0,Contract,130,0,0,Check-Out,7/23/2015
0,113,2015,July,29,16,2,6,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,67,       NULL,0,Transient,96.3,0,0,Check-Out,7/24/2015
0,21,2015,July,29,16,4,10,1,0,0,HB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,       NULL,       NULL,0,Transient,160,0,0,Check-Out,7/30/2015
0,6,2015,July,29,17,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,0,0,1,Check-Out,7/17/2015
0,7,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,127.25,0,1,Check-Out,7/19/2015
0,17,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,240,       NULL,0,Transient,164,0,2,Check-Out,7/19/2015
0,1,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,144.5,0,0,Check-Out,7/19/2015
0,2,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,112,0,0,Check-Out,7/19/2015
1,15,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,134,0,1,Canceled,7/6/2015
1,7,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,127.25,0,1,Canceled,7/13/2015
0,11,2015,July,29,17,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,155.5,1,0,Check-Out,7/19/2015
1,6,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,241,       NULL,0,Transient,110.5,0,1,No-Show,7/17/2015
0,1,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,144.5,0,0,Check-Out,7/19/2015
0,1,2015,July,29,17,0,2,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,D               ,E               ,0,No Deposit     ,250,       NULL,0,Transient,144.5,0,0,Check-Out,7/19/2015
0,48,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,196,       NULL,0,Transient,123,0,0,Check-Out,7/19/2015
0,15,2015,July,29,17,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,1,Check-Out,7/19/2015
1,3,2015,July,29,17,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,5,       NULL,0,Transient,107.6,0,0,No-Show,7/17/2015
1,23,2015,July,29,17,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,1,Canceled,7/4/2015
0,53,2015,July,29,17,2,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient-Party,107,0,0,Check-Out,7/22/2015
0,53,2015,July,29,17,2,3,2,1,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient-Party,133.75,1,0,Check-Out,7/22/2015
0,94,2015,July,29,17,2,3,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,103.5,0,0,Check-Out,7/22/2015
0,64,2015,July,29,17,2,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient-Party,84.8,0,1,Check-Out,7/22/2015
0,53,2015,July,29,17,2,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient-Party,107,0,0,Check-Out,7/22/2015
0,53,2015,July,29,17,2,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient-Party,107,1,0,Check-Out,7/22/2015
0,64,2015,July,29,17,2,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient-Party,84.8,0,1,Check-Out,7/22/2015
0,53,2015,July,29,17,2,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,152,       NULL,0,Transient-Party,107,1,0,Check-Out,7/22/2015
0,24,2015,July,29,17,2,3,3,1,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,1,No Deposit     ,       NULL,       NULL,0,Transient,195,0,1,Check-Out,7/22/2015
0,24,2015,July,29,17,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,164,0,0,Check-Out,7/23/2015
0,23,2015,July,29,17,2,5,2,2,0,BB       ,ESP,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,250,       NULL,0,Transient,195,0,0,Check-Out,7/24/2015
0,53,2015,July,29,17,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,125,0,2,Check-Out,7/24/2015
1,23,2015,July,29,17,2,5,2,2,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,250,       NULL,0,Transient,195,0,0,Canceled,6/24/2015
0,90,2015,July,29,17,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,132.3,0,3,Check-Out,7/24/2015
0,79,2015,July,29,17,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,145,0,2,Check-Out,7/24/2015
0,43,2015,July,29,17,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,142,       NULL,0,Transient,92,0,0,Check-Out,7/24/2015
0,90,2015,July,29,17,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,132.3,0,3,Check-Out,7/24/2015
0,65,2015,July,29,17,2,6,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,147,0,2,Check-Out,7/25/2015
0,65,2015,July,29,17,2,6,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,167,1,2,Check-Out,7/25/2015
0,99,2015,July,29,17,2,6,3,0,0,BB       ,FRA,Direct,Direct,0,0,0,H               ,H               ,0,No Deposit     ,250,       NULL,0,Transient,210,0,1,Check-Out,7/25/2015
0,25,2015,July,29,17,3,7,2,0,0,HB       ,ESP,Direct,Direct,0,0,0,F               ,F               ,1,No Deposit     ,       NULL,       NULL,0,Transient,194.9,0,2,Check-Out,7/27/2015
0,92,2015,July,29,17,1,2,2,0,0,BB       ,MOZ,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,240,       NULL,0,Transient,103.5,1,3,Check-Out,7/20/2015
0,91,2015,July,29,17,1,2,2,1,0,BB       ,BWA,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,240,       NULL,0,Transient,118.5,0,3,Check-Out,7/20/2015
0,38,2015,July,29,17,1,2,2,1,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,192,0,1,Check-Out,7/20/2015
0,6,2015,July,29,17,1,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,142,       NULL,0,Contract,128.27,0,0,Check-Out,7/20/2015
0,38,2015,July,29,17,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,135,0,0,Check-Out,7/20/2015
0,13,2015,July,29,17,1,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,126.3,0,2,Check-Out,7/20/2015
1,32,2015,July,29,17,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,154,0,0,Canceled,6/24/2015
0,315,2015,July,29,17,1,2,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,171,       NULL,0,Transient,96.3,0,0,Check-Out,7/20/2015
0,8,2015,July,29,17,1,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,126.3,0,2,Check-Out,7/20/2015
1,0,2015,July,29,17,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,L               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,136,0,0,Canceled,7/17/2015
0,91,2015,July,29,17,1,2,2,1,0,BB       ,MOZ,Online TA,TA/TO,0,0,0,A               ,A               ,4,No Deposit     ,240,       NULL,0,Transient,118.5,0,3,Check-Out,7/20/2015
0,3,2015,July,29,17,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,116.33,1,1,Check-Out,7/20/2015
0,9,2015,July,29,17,2,2,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,164,0,1,Check-Out,7/21/2015
0,19,2015,July,29,18,2,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,240,       NULL,0,Transient,147.67,0,2,Check-Out,7/21/2015
0,25,2015,July,29,18,2,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,250,       NULL,0,Transient,145,0,0,Check-Out,7/24/2015
0,108,2015,July,29,18,2,4,2,1,0,HB       ,LUX,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,147,1,2,Check-Out,7/24/2015
1,37,2015,July,29,18,2,4,2,2,0,HB       ,PRT,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,242,       NULL,0,Transient,168.3,0,0,Canceled,7/18/2015
0,45,2015,July,29,18,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,167,0,0,Check-Out,7/25/2015
0,64,2015,July,29,18,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,137.75,1,1,Check-Out,7/25/2015
0,44,2015,July,29,18,2,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,250,       NULL,0,Transient,145,0,0,Check-Out,7/22/2015
0,26,2015,July,29,18,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,132.6,1,0,Check-Out,7/22/2015
1,96,2015,July,29,18,2,2,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,147,0,0,Canceled,4/29/2015
1,123,2015,July,29,18,2,2,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,157,0,2,Canceled,6/4/2015
1,42,2015,July,29,18,2,3,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,210,0,0,Canceled,6/11/2015
0,59,2015,July,29,18,2,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,8,       NULL,0,Contract,132.5,0,0,Check-Out,7/23/2015
0,28,2015,July,29,18,2,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,98.02,0,1,Check-Out,7/23/2015
0,106,2015,July,29,18,2,3,2,1,1,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,126,0,2,Check-Out,7/23/2015
0,1,2015,July,29,18,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,173,0,1,Check-Out,7/19/2015
0,0,2015,July,29,18,0,1,2,2,0,FB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,249,0,0,Check-Out,7/19/2015
0,4,2015,July,29,18,1,1,1,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,186.5,0,0,Check-Out,7/20/2015
0,3,2015,July,29,18,2,1,1,0,0,BB       ,CN,Direct,Direct,0,0,0,D               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,95,0,1,Check-Out,7/21/2015
0,73,2015,July,29,18,2,5,2,1,0,FB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,241.5,0,2,Check-Out,7/25/2015
0,44,2015,July,29,18,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,177,1,0,Check-Out,7/25/2015
0,95,2015,July,29,18,2,5,2,0,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,5,       NULL,0,Transient,153.73,1,0,Check-Out,7/25/2015
0,94,2015,July,29,18,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,115,0,1,Check-Out,7/25/2015
1,40,2015,July,29,18,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,196,       NULL,0,Transient,127.03,0,2,Canceled,6/24/2015
0,64,2015,July,29,18,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,128.25,0,1,Check-Out,7/25/2015
0,64,2015,July,29,18,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,128.25,0,1,Check-Out,7/25/2015
0,94,2015,July,29,18,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,115,0,1,Check-Out,7/25/2015
0,57,2015,July,29,18,2,6,2,0,0,HB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,135,0,1,Check-Out,7/26/2015
1,60,2015,July,29,18,2,6,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,167,0,0,Canceled,6/1/2015
0,57,2015,July,29,18,2,6,2,0,0,HB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,196,       NULL,0,Transient,135,0,1,Check-Out,7/26/2015
0,87,2015,July,29,18,4,10,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,124.5,0,0,Check-Out,8/1/2015
0,0,2015,July,30,19,1,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,98,0,0,Check-Out,7/20/2015
0,0,2015,July,30,19,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Group,98,1,0,Check-Out,7/20/2015
0,6,2015,July,30,19,1,0,2,0,0,BB       ,NLD,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,135,0,0,Check-Out,7/20/2015
0,0,2015,July,30,19,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,240,0,Group,88.2,0,0,Check-Out,7/20/2015
0,19,2015,July,30,19,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,1,1,Check-Out,7/20/2015
